https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume EUR
1636675200,2021-11-12 00:00:00,ETH/EUR,4123.58,4204.20,3942.00,4080.53,7312.50439464,29838893.55746036
1636588800,2021-11-11 00:00:00,ETH/EUR,4035.98,4175.35,3989.17,4130.24,5767.10400351,23819523.639457144
1636502400,2021-11-10 00:00:00,ETH/EUR,4086.31,4221.30,3865.55,4038.75,14338.79724417,57910817.36989159
1636416000,2021-11-09 00:00:00,ETH/EUR,4147.95,4169.28,4066.64,4084.18,6379.69195940,26055810.306742292
1636329600,2021-11-08 00:00:00,ETH/EUR,3997.00,4160.00,3991.72,4149.67,9888.28445418,41033117.35097712
1636243200,2021-11-07 00:00:00,ETH/EUR,3915.94,4014.80,3903.76,3995.03,3941.73983913,15747368.909519523
1636156800,2021-11-06 00:00:00,ETH/EUR,3875.52,3927.46,3754.03,3914.87,4631.76803337,18132769.72079921
1636070400,2021-11-05 00:00:00,ETH/EUR,3929.00,3961.13,3845.48,3875.99,4081.84345151,15821184.399618244
1635984000,2021-11-04 00:00:00,ETH/EUR,3965.03,3970.71,3831.24,3929.41,4972.32970094,19538322.050170645
1635897600,2021-11-03 00:00:00,ETH/EUR,3968.66,4022.98,3852.00,3965.25,8018.99513011,31797320.439668678
1635811200,2021-11-02 00:00:00,ETH/EUR,3723.31,3976.42,3697.80,3959.66,6312.07118116,24993655.773192007
1635724800,2021-11-01 00:00:00,ETH/EUR,3714.24,3787.45,3590.20,3728.42,4206.46506541,15683468.479175951
1635638400,2021-10-31 00:00:00,ETH/EUR,3745.15,3801.81,3609.93,3713.23,3629.45417436,13476998.123858782
1635552000,2021-10-30 00:00:00,ETH/EUR,3819.10,3834.42,3665.96,3743.73,3744.54528701,14018566.527337946
1635465600,2021-10-29 00:00:00,ETH/EUR,3670.10,3863.00,3653.35,3816.33,7813.02848463,29817094.996748008
1635379200,2021-10-28 00:00:00,ETH/EUR,3389.06,3675.81,3355.38,3669.08,9001.22920089,33026230.03640148
1635292800,2021-10-27 00:00:00,ETH/EUR,3564.20,3712.05,3371.51,3388.02,12893.90056093,43684792.97844206
1635206400,2021-10-26 00:00:00,ETH/EUR,3635.52,3702.04,3527.38,3563.01,3785.23843300,13486842.38916333
1635120000,2021-10-25 00:00:00,ETH/EUR,3508.17,3649.30,3494.02,3632.67,4325.77887464,15714127.14453849
1635033600,2021-10-24 00:00:00,ETH/EUR,3587.00,3597.65,3406.56,3510.16,2564.58695066,9002110.530728705
1634947200,2021-10-23 00:00:00,ETH/EUR,3410.51,3588.77,3387.30,3583.29,3623.23921145,12983116.83399667
1634860800,2021-10-22 00:00:00,ETH/EUR,3484.55,3580.00,3340.00,3410.45,5204.44677546,17749505.505367555
1634774400,2021-10-21 00:00:00,ETH/EUR,3559.87,3755.77,3440.00,3487.62,14400.29988816,50222773.89594457
1634688000,2021-10-20 00:00:00,ETH/EUR,3331.09,3570.89,3287.06,3562.04,8001.36228102,28501172.499484483
1634601600,2021-10-19 00:00:00,ETH/EUR,3232.32,3340.00,3216.88,3329.82,3812.83254464,12696046.063793166
1634515200,2021-10-18 00:00:00,ETH/EUR,3322.44,3350.17,3168.00,3223.66,5032.17301488,16222014.86114806
1634428800,2021-10-17 00:00:00,ETH/EUR,3288.51,3367.28,3142.51,3316.51,3616.00832733,11992527.77767322
1634342400,2021-10-16 00:00:00,ETH/EUR,3331.77,3412.70,3267.53,3295.56,3981.63372421,13121712.836157506
1634256000,2021-10-15 00:00:00,ETH/EUR,3272.70,3356.68,3220.28,3329.58,9223.92310085,30711789.87812814
1634169600,2021-10-14 00:00:00,ETH/EUR,3112.46,3297.99,3093.81,3265.92,10668.07522438,34841080.23680713
1634083200,2021-10-13 00:00:00,ETH/EUR,3027.71,3115.00,2950.15,3108.37,4890.72622857,15202186.68710013
1633996800,2021-10-12 00:00:00,ETH/EUR,3064.64,3076.34,2935.11,3026.10,6064.22253821,18350943.82287728
1633910400,2021-10-11 00:00:00,ETH/EUR,2953.17,3128.93,2917.08,3068.68,6136.66541194,18831462.41631204
1633824000,2021-10-10 00:00:00,ETH/EUR,3087.40,3110.00,2941.87,2956.78,3167.72328304,9366260.848827012
1633737600,2021-10-09 00:00:00,ETH/EUR,3080.26,3140.00,3059.63,3089.34,1738.60678182,5371147.475347799
1633651200,2021-10-08 00:00:00,ETH/EUR,3106.55,3176.30,3053.29,3079.73,4864.04576699,14979947.669972112
1633564800,2021-10-07 00:00:00,ETH/EUR,3085.64,3163.31,3000.00,3099.05,3984.08394076,12346875.336612279
1633478400,2021-10-06 00:00:00,ETH/EUR,3029.78,3210.00,2885.00,3093.85,13116.37715193,40580103.451498635
1633392000,2021-10-05 00:00:00,ETH/EUR,2915.10,3100.00,2897.22,3034.26,6222.46129599,18880565.41197062
1633305600,2021-10-04 00:00:00,ETH/EUR,2946.89,2956.71,2816.84,2914.25,6559.09699253,19114848.41048055
1633219200,2021-10-03 00:00:00,ETH/EUR,2915.08,3102.59,2881.60,2945.25,4993.14548798,14706061.748473097
1633132800,2021-10-02 00:00:00,ETH/EUR,2853.63,3103.00,2811.01,2918.32,6929.60174873,20222795.375353735
1633046400,2021-10-01 00:00:00,ETH/EUR,2597.59,2872.57,2566.45,2852.37,8996.81357582,25662241.139261693
1632960000,2021-09-30 00:00:00,ETH/EUR,2456.43,2632.61,2449.44,2591.21,6594.43092478,17087555.356599186
1632873600,2021-09-29 00:00:00,ETH/EUR,2400.30,2530.00,2391.13,2458.23,3921.20131563,9639214.710121134
1632787200,2021-09-28 00:00:00,ETH/EUR,2500.10,2540.57,2386.94,2402.82,9118.69174683,21910574.903118063
1632700800,2021-09-27 00:00:00,ETH/EUR,2607.40,2701.44,2500.45,2501.59,6400.13151901,16010505.006640228
1632614400,2021-09-26 00:00:00,ETH/EUR,2494.28,2660.68,2341.01,2610.51,8940.52219633,23339322.598741427
1632528000,2021-09-25 00:00:00,ETH/EUR,2503.55,2536.76,2383.83,2494.49,8030.45410397,20031887.457812123
1632441600,2021-09-24 00:00:00,ETH/EUR,2686.98,2690.66,2331.27,2501.06,15063.11109939,37673744.64624035
1632355200,2021-09-23 00:00:00,ETH/EUR,2633.62,2703.33,2597.06,2685.27,4547.42904356,12211074.78780036
1632268800,2021-09-22 00:00:00,ETH/EUR,2355.77,2634.00,2337.66,2633.13,10528.71942582,27723486.981709417
1632182400,2021-09-21 00:00:00,ETH/EUR,2537.35,2646.34,2212.61,2354.51,35520.69779521,83633838.1657999
1632096000,2021-09-20 00:00:00,ETH/EUR,2849.43,2854.12,2490.00,2538.37,17380.84526326,44119016.19090128
1632009600,2021-09-19 00:00:00,ETH/EUR,2932.47,2950.75,2800.55,2838.10,4907.93103958,13929199.083431998
1631923200,2021-09-18 00:00:00,ETH/EUR,2902.25,3023.32,2876.78,2929.03,4581.27897974,13418703.570027852
1631836800,2021-09-17 00:00:00,ETH/EUR,3032.21,3053.12,2857.88,2893.96,7433.87430355,21513334.87950156
1631750400,2021-09-16 00:00:00,ETH/EUR,3057.46,3113.28,2962.07,3033.38,8701.38315644,26394601.63908197
1631664000,2021-09-15 00:00:00,ETH/EUR,2909.74,3060.47,2847.44,3056.54,6720.09478293,20540238.507816862
1631577600,2021-09-14 00:00:00,ETH/EUR,2781.91,2912.00,2770.94,2912.00,5200.03152047,15142491.78760864
1631491200,2021-09-13 00:00:00,ETH/EUR,2879.65,2901.81,2635.78,2780.00,11715.46791351,32569000.799557798
1631404800,2021-09-12 00:00:00,ETH/EUR,2762.15,2944.00,2736.96,2886.69,4449.70535045,12844919.93809051
1631318400,2021-09-11 00:00:00,ETH/EUR,2727.33,2837.88,2712.93,2766.26,6921.47254161,19146592.63295408
1631232000,2021-09-10 00:00:00,ETH/EUR,2896.62,2970.79,2669.21,2718.51,10351.40128425,28140387.90524647
1631145600,2021-09-09 00:00:00,ETH/EUR,2972.65,3017.63,2872.64,2896.45,9264.43885481,26833983.92101442
1631059200,2021-09-08 00:00:00,ETH/EUR,2904.06,3012.25,2721.91,2955.97,16381.05923185,48421919.65757164
1630972800,2021-09-07 00:00:00,ETH/EUR,3312.24,3324.55,2557.00,2897.39,34408.69603212,99695411.79650417
1630886400,2021-09-06 00:00:00,ETH/EUR,3321.43,3347.97,3260.37,3310.81,3494.09024000,11568268.9074944
1630800000,2021-09-05 00:00:00,ETH/EUR,3273.69,3346.83,3230.41,3325.06,2454.67187295,8161931.257871127
1630713600,2021-09-04 00:00:00,ETH/EUR,3306.34,3340.00,3229.00,3271.39,3085.62162047,10094271.712989353
1630627200,2021-09-03 00:00:00,ETH/EUR,3191.10,3388.00,3122.14,3315.85,8702.22042647,28855257.601110548
1630540800,2021-09-02 00:00:00,ETH/EUR,3231.58,3239.10,3140.00,3191.11,6279.61889739,20038954.659650203
1630454400,2021-09-01 00:00:00,ETH/EUR,2905.16,3244.21,2867.47,3233.44,9318.05528565,30129372.682832137
1630368000,2021-08-31 00:00:00,ETH/EUR,2738.14,2937.66,2705.61,2907.78,11284.36762403,32812458.489801954
1630281600,2021-08-30 00:00:00,ETH/EUR,2732.69,2838.00,2661.75,2733.92,7218.19354791,19733963.70450211
1630195200,2021-08-29 00:00:00,ETH/EUR,2754.20,2786.00,2675.00,2734.27,3100.99103454,8478946.756011685
1630108800,2021-08-28 00:00:00,ETH/EUR,2775.99,2785.53,2724.00,2750.48,1841.55345218,5065155.939152046
1630022400,2021-08-27 00:00:00,ETH/EUR,2633.06,2782.88,2608.27,2770.09,5486.56587597,15198281.267365739
1629936000,2021-08-26 00:00:00,ETH/EUR,2746.12,2761.73,2600.00,2631.46,7209.47714874,18971450.73782336
1629849600,2021-08-25 00:00:00,ETH/EUR,2705.71,2762.32,2621.00,2739.47,5892.05437977,16141106.211748522
1629763200,2021-08-24 00:00:00,ETH/EUR,2833.62,2862.86,2681.23,2702.11,9984.67611832,26979693.186073657
1629676800,2021-08-23 00:00:00,ETH/EUR,2771.14,2880.00,2765.70,2833.54,8932.21320709,25309783.410817802
1629590400,2021-08-22 00:00:00,ETH/EUR,2758.69,2803.82,2678.18,2771.54,4736.04744882,13126144.946302582
1629504000,2021-08-21 00:00:00,ETH/EUR,2812.42,2839.99,2751.82,2760.57,5952.01334382,16430949.476549178
1629417600,2021-08-20 00:00:00,ETH/EUR,2730.00,2830.00,2721.35,2811.18,12194.67729846,34281432.92788478
1629331200,2021-08-19 00:00:00,ETH/EUR,2577.46,2729.19,2534.18,2727.17,7611.68494863,20758358.841355275
1629244800,2021-08-18 00:00:00,ETH/EUR,2579.29,2673.54,2521.37,2576.41,10972.99891246,28270944.128051065
1629158400,2021-08-17 00:00:00,ETH/EUR,2670.00,2798.00,2558.00,2574.68,8875.96725358,22852775.368447352
1629072000,2021-08-16 00:00:00,ETH/EUR,2806.39,2828.00,2654.98,2672.55,9854.12312608,26335636.760605104
1628985600,2021-08-15 00:00:00,ETH/EUR,2769.81,2815.06,2638.64,2806.50,9011.95794717,25292059.978732605
1628899200,2021-08-14 00:00:00,ETH/EUR,2815.43,2822.00,2722.45,2767.10,6840.48460439,18928304.948807567
1628812800,2021-08-13 00:00:00,ETH/EUR,2599.10,2817.00,2587.31,2814.56,10864.95932467,30580079.916843195
1628726400,2021-08-12 00:00:00,ETH/EUR,2690.24,2760.00,2538.47,2596.62,10450.08147583,27134890.561769694
1628640000,2021-08-11 00:00:00,ETH/EUR,2679.98,2790.13,2668.14,2694.68,8205.78722617,22111970.722615775
1628553600,2021-08-10 00:00:00,ETH/EUR,2690.28,2760.83,2603.00,2680.94,18453.32888402,49472267.53832458
1628467200,2021-08-09 00:00:00,ETH/EUR,2566.97,2714.16,2461.88,2696.31,18248.78130417,49204371.518246606
1628380800,2021-08-08 00:00:00,ETH/EUR,2679.27,2704.70,2500.42,2561.62,12552.24101705,32154071.63409562
1628294400,2021-08-07 00:00:00,ETH/EUR,2455.14,2700.65,2432.44,2680.56,24181.24167098,64819269.173562154
1628208000,2021-08-06 00:00:00,ETH/EUR,2388.68,2505.00,2305.01,2455.29,10030.64411027,24628140.177504826
1628121600,2021-08-05 00:00:00,ETH/EUR,2303.18,2402.39,2141.92,2389.20,17156.24681178,40989704.88270478
1628035200,2021-08-04 00:00:00,ETH/EUR,2111.18,2341.40,2077.21,2302.78,9869.25626684,22726725.94615382
1627948800,2021-08-03 00:00:00,ETH/EUR,2193.74,2215.48,2060.00,2112.13,8890.47231574,18777833.292243928
1627862400,2021-08-02 00:00:00,ETH/EUR,2156.06,2246.72,2113.50,2196.26,9996.72098092,21955398.42155536
1627776000,2021-08-01 00:00:00,ETH/EUR,2137.52,2276.53,2117.22,2157.94,11033.73812695,23810144.853670485
1627689600,2021-07-31 00:00:00,ETH/EUR,2074.98,2152.30,2038.49,2133.66,4745.72786074,10125769.707346508
1627603200,2021-07-30 00:00:00,ETH/EUR,2008.38,2082.00,1946.84,2072.53,9055.84852681,18768517.74726953
1627516800,2021-07-29 00:00:00,ETH/EUR,1942.60,2019.46,1915.00,2005.00,7685.17550318,15408776.8838759
1627430400,2021-07-28 00:00:00,ETH/EUR,1945.20,1987.56,1901.25,1941.83,16416.18402167,31877438.618799455
1627344000,2021-07-27 00:00:00,ETH/EUR,1885.84,1964.26,1824.56,1946.69,10567.43563503,20571521.27635655
1627257600,2021-07-26 00:00:00,ETH/EUR,1860.56,2061.44,1846.75,1891.21,21641.75626575,40929105.86734906
1627171200,2021-07-25 00:00:00,ETH/EUR,1856.80,1865.00,1789.00,1858.08,3967.79843323,7372486.912815997
1627084800,2021-07-24 00:00:00,ETH/EUR,1806.80,1870.00,1787.31,1858.23,7109.16471161,13210463.142055051
1626998400,2021-07-23 00:00:00,ETH/EUR,1723.18,1810.00,1695.80,1802.92,8532.99606589,15384309.267114399
1626912000,2021-07-22 00:00:00,ETH/EUR,1692.91,1739.18,1651.85,1719.02,8143.94809185,13999609.648851987
1626825600,2021-07-21 00:00:00,ETH/EUR,1516.29,1723.23,1490.00,1687.99,11870.36787284,20037062.26567519
1626739200,2021-07-20 00:00:00,ETH/EUR,1541.93,1559.53,1456.10,1517.33,13167.06871163,19978788.368217546
1626652800,2021-07-19 00:00:00,ETH/EUR,1599.09,1628.53,1522.73,1540.18,9741.42265188,15003544.33997254
1626566400,2021-07-18 00:00:00,ETH/EUR,1609.24,1688.22,1593.36,1603.45,5752.96070421,9224584.841165524
1626480000,2021-07-17 00:00:00,ETH/EUR,1588.74,1626.13,1564.24,1610.74,4740.67996702,7636002.850077795
1626393600,2021-07-16 00:00:00,ETH/EUR,1624.23,1662.98,1567.14,1588.77,7104.89630585,11288046.103845306
1626307200,2021-07-15 00:00:00,ETH/EUR,1685.22,1724.01,1594.49,1623.42,6735.74737318,10934947.000567876
1626220800,2021-07-14 00:00:00,ETH/EUR,1650.77,1708.21,1582.51,1683.21,7764.18142115,13068747.809893891
1626134400,2021-07-13 00:00:00,ETH/EUR,1714.74,1726.62,1627.27,1646.95,5928.75578229,9764364.335642515
1626048000,2021-07-12 00:00:00,ETH/EUR,1801.90,1825.99,1691.32,1715.00,5541.69097912,9504000.0291908
1625961600,2021-07-11 00:00:00,ETH/EUR,1781.89,1830.00,1754.12,1804.40,2762.41822090,4984507.43779196
1625875200,2021-07-10 00:00:00,ETH/EUR,1807.74,1846.00,1748.47,1777.38,6985.43473779,12415771.994253192
1625788800,2021-07-09 00:00:00,ETH/EUR,1787.45,1845.15,1730.59,1807.77,8837.18260799,15975593.603246082
1625702400,2021-07-08 00:00:00,ETH/EUR,1960.00,1971.56,1756.19,1789.80,11729.40368632,20993286.717775535
1625616000,2021-07-07 00:00:00,ETH/EUR,1963.65,2036.53,1940.50,1964.66,10716.31810427,21053921.526735097
1625529600,2021-07-06 00:00:00,ETH/EUR,1851.12,1981.53,1851.12,1964.67,8999.67330620,17681388.154491954
1625443200,2021-07-05 00:00:00,ETH/EUR,1955.48,1958.28,1818.77,1850.27,9628.08241038,17814552.041453805
1625356800,2021-07-04 00:00:00,ETH/EUR,1876.92,2011.00,1845.37,1957.31,6760.06172154,13231536.408187456
1625270400,2021-07-03 00:00:00,ETH/EUR,1820.43,1887.42,1783.79,1876.62,5899.87655048,11071826.332161777
1625184000,2021-07-02 00:00:00,ETH/EUR,1778.27,1820.43,1706.00,1816.75,9175.12568681,16668909.59151207
1625097600,2021-07-01 00:00:00,ETH/EUR,1921.13,1921.13,1739.13,1778.81,13462.80862055,23947778.602320544
1625011200,2021-06-30 00:00:00,ETH/EUR,1820.40,1929.15,1755.25,1919.97,12330.37101422,23673942.436171975
1624924800,2021-06-29 00:00:00,ETH/EUR,1749.88,1886.55,1739.97,1814.33,12135.06452452,22017011.61877237
1624838400,2021-06-28 00:00:00,ETH/EUR,1660.72,1798.84,1643.61,1745.00,13968.16741375,24374452.13699375
1624752000,2021-06-27 00:00:00,ETH/EUR,1532.21,1660.00,1514.24,1653.77,7838.24852181,12962660.257913724
1624665600,2021-06-26 00:00:00,ETH/EUR,1517.82,1553.30,1443.05,1534.61,14600.81192019,22406551.980842777
1624579200,2021-06-25 00:00:00,ETH/EUR,1671.65,1691.28,1500.00,1518.77,14892.56332414,22618378.399804108
1624492800,2021-06-24 00:00:00,ETH/EUR,1650.48,1705.69,1581.52,1666.24,9905.26407614,16504547.214227512
1624406400,2021-06-23 00:00:00,ETH/EUR,1575.26,1715.73,1528.00,1652.01,17942.64723509,29641432.658841033
1624320000,2021-06-22 00:00:00,ETH/EUR,1583.62,1675.79,1426.11,1576.78,42123.51622186,66419517.908304416
1624233600,2021-06-21 00:00:00,ETH/EUR,1891.11,1902.30,1565.00,1588.24,35337.73649400,56124806.609230556
1624147200,2021-06-20 00:00:00,ETH/EUR,1830.27,1919.00,1727.56,1889.34,10983.79752220,20752128.010593347
1624060800,2021-06-19 00:00:00,ETH/EUR,1885.91,1923.64,1825.52,1828.81,5710.06270700,10442619.77918867
1623974400,2021-06-18 00:00:00,ETH/EUR,1989.95,1996.07,1803.01,1880.49,17933.09493682,33723005.697740644
1623888000,2021-06-17 00:00:00,ETH/EUR,1974.54,2057.42,1936.46,1989.07,7255.79906105,14432292.238362724
1623801600,2021-06-16 00:00:00,ETH/EUR,2099.70,2107.00,1960.59,1975.05,7826.04528022,15456830.730698511
1623715200,2021-06-15 00:00:00,ETH/EUR,2129.37,2179.02,2068.55,2104.96,6619.25636438,13933269.876765326
1623628800,2021-06-14 00:00:00,ETH/EUR,2075.74,2151.53,2031.90,2128.69,10895.07037631,23192227.359347332
1623542400,2021-06-13 00:00:00,ETH/EUR,1963.72,2105.19,1913.16,2071.31,15229.66676775,31545361.072708253
1623456000,2021-06-12 00:00:00,ETH/EUR,1943.86,2032.86,1867.45,1959.63,10231.98873722,20050912.08911843
1623369600,2021-06-11 00:00:00,ETH/EUR,2028.97,2053.66,1917.72,1942.45,10258.89668045,19927393.8569401
1623283200,2021-06-10 00:00:00,ETH/EUR,2144.47,2153.33,1995.00,2029.93,9823.31503969,19940641.89851792
1623196800,2021-06-09 00:00:00,ETH/EUR,2060.81,2157.92,1978.47,2143.91,13627.82855903,29216837.925990004
1623110400,2021-06-08 00:00:00,ETH/EUR,2122.08,2153.31,1894.38,2067.59,37699.15899418,77946404.14477663
1623024000,2021-06-07 00:00:00,ETH/EUR,2230.64,2343.18,2114.02,2125.62,17867.09599678,37978656.59267551
1622937600,2021-06-06 00:00:00,ETH/EUR,2165.55,2263.72,2155.70,2232.25,12479.04144812,27856340.27256587
1622851200,2021-06-05 00:00:00,ETH/EUR,2214.85,2324.22,2106.66,2168.40,17639.04650174,38248508.43437301
1622764800,2021-06-04 00:00:00,ETH/EUR,2354.16,2357.74,2109.76,2215.00,20628.89861442,45693010.4309403
1622678400,2021-06-03 00:00:00,ETH/EUR,2211.99,2370.00,2183.00,2355.73,14402.38552236,33928131.64658912
1622592000,2021-06-02 00:00:00,ETH/EUR,2155.76,2295.95,2087.96,2216.48,18933.20193609,41965063.42730477
1622505600,2021-06-01 00:00:00,ETH/EUR,2211.72,2242.09,2068.73,2154.18,18244.66991720,39302303.04223389
1622419200,2021-05-31 00:00:00,ETH/EUR,1951.81,2222.00,1868.00,2211.85,22869.04474664,50582896.622855686
1622332800,2021-05-30 00:00:00,ETH/EUR,1877.90,2041.25,1799.00,1961.10,21799.65862808,42751310.535527684
1622246400,2021-05-29 00:00:00,ETH/EUR,1982.30,2113.38,1816.09,1873.73,21143.49859327,39617207.6191678
1622160000,2021-05-28 00:00:00,ETH/EUR,2244.76,2268.74,1908.00,1982.30,26502.37326927,52535654.531673916
1622073600,2021-05-27 00:00:00,ETH/EUR,2369.77,2400.00,2169.82,2250.93,20835.13728576,46898435.57063575
1621987200,2021-05-26 00:00:00,ETH/EUR,2214.99,2385.70,2160.00,2373.35,22362.79393839,53074736.99367791
1621900800,2021-05-25 00:00:00,ETH/EUR,2172.29,2255.65,1945.13,2205.22,33154.97745573,73114019.3849249
1621814400,2021-05-24 00:00:00,ETH/EUR,1724.04,2193.90,1711.97,2168.58,48499.69793998,105175474.95868182
1621728000,2021-05-23 00:00:00,ETH/EUR,1887.76,1955.00,1420.47,1722.75,55490.48074011,95596225.69502449
1621641600,2021-05-22 00:00:00,ETH/EUR,2000.41,2042.54,1769.13,1887.07,30145.52909477,56886723.58886763
1621555200,2021-05-21 00:00:00,ETH/EUR,2272.63,2405.00,1725.00,1997.86,48164.95001325,96226827.03347164
1621468800,2021-05-20 00:00:00,ETH/EUR,2006.53,2465.26,1762.18,2267.57,50980.10305777,115600952.29070753
1621382400,2021-05-19 00:00:00,ETH/EUR,2765.73,2817.72,1500.00,2005.35,115345.20897457,231307514.81715396
1621296000,2021-05-18 00:00:00,ETH/EUR,2702.41,2926.51,2665.86,2763.94,28153.74072582,77815250.14172293
1621209600,2021-05-17 00:00:00,ETH/EUR,2947.81,2952.74,2560.77,2700.32,42268.13828014,114137499.16062766
1621123200,2021-05-16 00:00:00,ETH/EUR,3016.46,3194.14,2732.60,2947.01,31250.50467102,92095549.77054265
1621036800,2021-05-15 00:00:00,ETH/EUR,3362.25,3405.00,2998.49,3005.41,19283.04640992,57953460.51083767
1620950400,2021-05-14 00:00:00,ETH/EUR,3078.78,3449.46,3058.88,3361.28,23935.50596825,80453937.50095937
1620864000,2021-05-13 00:00:00,ETH/EUR,3150.39,3343.10,2925.71,3075.01,52305.65404872,160840409.2563545
1620777600,2021-05-12 00:00:00,ETH/EUR,3441.70,3627.32,3108.43,3180.78,34855.25283467,110866891.11146164
1620691200,2021-05-11 00:00:00,ETH/EUR,3257.93,3445.82,3113.62,3438.98,19412.27078548,66758410.98585001
1620604800,2021-05-10 00:00:00,ETH/EUR,3229.41,3465.00,3000.00,3258.03,43232.54901822,140852941.67783132
1620518400,2021-05-09 00:00:00,ETH/EUR,3220.19,3293.07,3079.94,3225.63,21619.21770409,69735597.20284383
1620432000,2021-05-08 00:00:00,ETH/EUR,2871.03,3255.65,2846.74,3220.00,25851.24191875,83240998.978375
1620345600,2021-05-07 00:00:00,ETH/EUR,2893.94,2955.21,2784.18,2869.23,20146.44460842,57804783.263816915
1620259200,2021-05-06 00:00:00,ETH/EUR,2931.71,2993.05,2809.80,2888.82,25943.71365376,74946718.87725498
1620172800,2021-05-05 00:00:00,ETH/EUR,2698.89,2951.96,2671.32,2933.66,25677.13091319,75327971.87478897
1620086400,2021-05-04 00:00:00,ETH/EUR,2848.07,2936.74,2623.43,2699.80,55584.41240806,150066796.6192804
1620000000,2021-05-03 00:00:00,ETH/EUR,2456.56,2866.74,2456.56,2845.22,38267.49774008,108879449.9200304
1619913600,2021-05-02 00:00:00,ETH/EUR,2446.47,2483.95,2373.23,2454.61,15363.29412097,37710895.38227417
1619827200,2021-05-01 00:00:00,ETH/EUR,2305.03,2455.08,2293.28,2445.57,17520.05483850,42846520.51139045
1619740800,2021-04-30 00:00:00,ETH/EUR,2274.98,2319.00,2250.48,2305.18,21183.65666633,48832141.67409059
1619654400,2021-04-29 00:00:00,ETH/EUR,2267.31,2310.40,2202.58,2274.14,21205.47621238,48224221.67362185
1619568000,2021-04-28 00:00:00,ETH/EUR,2208.22,2278.11,2122.02,2265.29,22625.98867029,51254425.87492123
1619481600,2021-04-27 00:00:00,ETH/EUR,2098.95,2221.51,2058.19,2208.16,20064.43857867,44305490.69187594
1619395200,2021-04-26 00:00:00,ETH/EUR,1922.19,2105.73,1908.00,2099.18,25999.97665038,54578630.98494468
1619308800,2021-04-25 00:00:00,ETH/EUR,1838.41,1954.15,1785.30,1922.00,21886.83086952,42066488.93121744
1619222400,2021-04-24 00:00:00,ETH/EUR,1963.16,1963.16,1790.00,1837.96,24553.12050066,45127653.35539305
1619136000,2021-04-23 00:00:00,ETH/EUR,1996.00,2030.33,1748.06,1963.24,47930.91878959,94099897.00447468
1619049600,2021-04-22 00:00:00,ETH/EUR,1962.20,2201.47,1914.51,1997.17,42886.75099531,85652132.48530328
1618963200,2021-04-21 00:00:00,ETH/EUR,1941.25,2052.66,1865.35,1959.96,20222.55123959,39635391.527546816
1618876800,2021-04-20 00:00:00,ETH/EUR,1798.31,1954.00,1705.96,1941.36,20111.24501348,39043166.61936953
1618790400,2021-04-19 00:00:00,ETH/EUR,1874.88,1912.81,1729.79,1797.37,29023.52834319,52166019.138199404
1618704000,2021-04-18 00:00:00,ETH/EUR,1949.11,1966.88,1655.49,1875.44,45646.23588241,85606776.62330702
1618617600,2021-04-17 00:00:00,ETH/EUR,2026.49,2082.31,1945.00,1948.40,11393.24621649,22198600.92820912
1618531200,2021-04-16 00:00:00,ETH/EUR,2104.29,2131.00,1922.67,2026.08,24831.63078209,50310870.49497691
1618444800,2021-04-15 00:00:00,ETH/EUR,2034.13,2126.63,2003.34,2103.33,16303.91153013,34292506.23866833
1618358400,2021-04-14 00:00:00,ETH/EUR,1924.32,2043.59,1909.19,2033.05,23014.80928030,46790258.007313915
1618272000,2021-04-13 00:00:00,ETH/EUR,1795.15,1937.68,1791.66,1922.95,18492.11123147,35559405.292555235
1618185600,2021-04-12 00:00:00,ETH/EUR,1808.83,1848.85,1767.36,1793.28,14688.27173695,26340183.940437697
1618099200,2021-04-11 00:00:00,ETH/EUR,1794.78,1814.66,1766.09,1806.70,9012.94208464,16283682.46431909
1618012800,2021-04-10 00:00:00,ETH/EUR,1737.38,1830.11,1731.45,1788.42,18817.42695999,33653462.72378532
1617926400,2021-04-09 00:00:00,ETH/EUR,1748.12,1768.10,1724.07,1739.63,6593.10232740,11469558.601814862
1617840000,2021-04-08 00:00:00,ETH/EUR,1657.96,1749.44,1645.00,1746.21,9001.73390706,15718917.765847242
1617753600,2021-04-07 00:00:00,ETH/EUR,1779.03,1793.23,1628.00,1656.92,26818.88800188,44436751.90807501
1617667200,2021-04-06 00:00:00,ETH/EUR,1780.55,1814.35,1725.29,1778.38,17178.71139465,30550276.77001767
1617580800,2021-04-05 00:00:00,ETH/EUR,1764.03,1800.00,1702.00,1776.24,14784.77919960,26261316.205497503
1617494400,2021-04-04 00:00:00,ETH/EUR,1716.21,1783.00,1691.66,1764.61,8757.89958104,15454277.179698993
1617408000,2021-04-03 00:00:00,ETH/EUR,1812.53,1816.61,1704.72,1717.43,18082.96281695,31056222.830714438
1617321600,2021-04-02 00:00:00,ETH/EUR,1671.57,1824.57,1653.99,1813.95,23020.99955280,41758942.13880156
1617235200,2021-04-01 00:00:00,ETH/EUR,1635.29,1685.00,1602.27,1671.37,16092.76081094,26896957.636580788
1617148800,2021-03-31 00:00:00,ETH/EUR,1570.39,1657.14,1509.72,1633.55,22356.63967185,36520688.73595057
1617062400,2021-03-30 00:00:00,ETH/EUR,1540.64,1584.75,1516.54,1570.18,11358.01057922,17834121.05127966
