https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume EUR
1603843200,2020-10-28 00:00:00,BTC/EUR,11583.11,11769.44,10983.00,11316.29,3379.88097897,38247713.32350843
1603756800,2020-10-27 00:00:00,BTC/EUR,11077.80,11714.37,11054.14,11583.11,2773.89164045,32130291.9994128
1603670400,2020-10-26 00:00:00,BTC/EUR,10998.94,11207.35,10811.79,11080.91,1837.51086565,20361292.52628974
1603584000,2020-10-25 00:00:00,BTC/EUR,11054.57,11247.64,10878.08,11012.39,823.04378038,9063679.096618908
1603497600,2020-10-24 00:00:00,BTC/EUR,10894.72,11099.75,10851.26,11060.59,650.40396019,7193851.538037912
1603411200,2020-10-23 00:00:00,BTC/EUR,10972.15,11030.14,10742.38,10909.18,2037.40889433,22226460.36184695
1603324800,2020-10-22 00:00:00,BTC/EUR,10754.70,11160.00,10674.40,10994.80,2657.28311885,29216296.43513198
1603238400,2020-10-21 00:00:00,BTC/EUR,10081.81,11085.00,10067.90,10763.91,5031.03438188,54153601.29346195
1603152000,2020-10-20 00:00:00,BTC/EUR,9987.88,10190.00,9929.51,10086.45,2023.92160151,20414184.037550543
1603065600,2020-10-19 00:00:00,BTC/EUR,9827.27,10027.00,9750.03,9993.59,2043.02211466,20417125.374845028
1602979200,2020-10-18 00:00:00,BTC/EUR,9701.60,9833.79,9689.54,9828.20,449.19769371,4414804.773320623
1602892800,2020-10-17 00:00:00,BTC/EUR,9670.03,9743.45,9627.76,9708.13,509.20213717,4943400.543924192
1602806400,2020-10-16 00:00:00,BTC/EUR,9826.27,9859.85,9560.01,9677.44,1527.61098515,14783363.652130017
1602720000,2020-10-15 00:00:00,BTC/EUR,9734.63,9919.27,9628.12,9829.02,1190.56270385,11702064.627395727
1602633600,2020-10-14 00:00:00,BTC/EUR,9737.47,9832.89,9617.80,9740.20,1348.09920323,13130755.859300848
1602547200,2020-10-13 00:00:00,BTC/EUR,9752.72,9805.98,9617.60,9734.23,1577.84717060,15359127.263469638
1602460800,2020-10-12 00:00:00,BTC/EUR,9620.29,9918.16,9433.00,9757.41,2035.85558895,19864677.68217662
1602374400,2020-10-11 00:00:00,BTC/EUR,9532.17,9649.98,9514.83,9620.29,575.11863365,5532808.040116759
1602288000,2020-10-10 00:00:00,BTC/EUR,9353.90,9700.00,9353.90,9533.65,1150.80430284,10971365.441770565
1602201600,2020-10-09 00:00:00,BTC/EUR,9285.10,9409.00,9199.08,9360.52,1740.80367007,16294827.569763636
1602115200,2020-10-08 00:00:00,BTC/EUR,9073.60,9325.25,8964.70,9282.15,1716.72452450,15934894.545087673
1602028800,2020-10-07 00:00:00,BTC/EUR,9042.64,9080.90,9000.36,9075.94,1479.72221439,13429870.034470778
1601942400,2020-10-06 00:00:00,BTC/EUR,9156.29,9164.98,8978.35,9043.50,1539.08326140,13918699.4744709
1601856000,2020-10-05 00:00:00,BTC/EUR,9101.58,9165.10,9054.45,9155.72,1482.92525604,13577248.425230548
1601769600,2020-10-04 00:00:00,BTC/EUR,9011.94,9134.54,8992.27,9103.73,323.43214306,2944438.9037396135
1601683200,2020-10-03 00:00:00,BTC/EUR,9017.54,9057.99,8950.71,9016.70,436.83292195,3938791.4073465653
1601596800,2020-10-02 00:00:00,BTC/EUR,9046.18,9113.03,8867.77,9023.20,2243.59408738,20244398.169247217
1601510400,2020-10-01 00:00:00,BTC/EUR,9204.92,9319.22,8907.00,9054.11,1911.82430865,17309867.591191053
1601424000,2020-09-30 00:00:00,BTC/EUR,9240.84,9249.00,9108.88,9201.12,1473.36502048,13556608.357238939
1601337600,2020-09-29 00:00:00,BTC/EUR,9152.53,9258.43,9080.20,9244.30,1630.89771232,15076507.721999774
1601251200,2020-09-28 00:00:00,BTC/EUR,9270.15,9411.51,9120.00,9161.44,1844.64155831,16899572.957963567
1601164800,2020-09-27 00:00:00,BTC/EUR,9229.38,9285.80,9107.57,9266.44,422.39480068,3914096.0768131795
1601078400,2020-09-26 00:00:00,BTC/EUR,9193.33,9310.00,9162.96,9222.69,605.03791559,5580077.133732738
1600992000,2020-09-25 00:00:00,BTC/EUR,9198.28,9259.92,9076.16,9197.89,1524.28181053,14020176.42225578
1600905600,2020-09-24 00:00:00,BTC/EUR,8790.17,9251.09,8763.11,9198.97,1751.25573122,16109748.933820842
1600819200,2020-09-23 00:00:00,BTC/EUR,9006.24,9022.49,8704.55,8790.51,1360.47561686,11959274.514763998
1600732800,2020-09-22 00:00:00,BTC/EUR,8866.59,9044.10,8816.75,9001.71,1547.61576736,13931188.329202184
1600646400,2020-09-21 00:00:00,BTC/EUR,9230.61,9269.99,8779.13,8862.84,2213.92991354,19621706.594918855
1600560000,2020-09-20 00:00:00,BTC/EUR,9375.75,9375.76,9105.75,9230.61,583.66121198,5387549.019914708
1600473600,2020-09-19 00:00:00,BTC/EUR,9246.11,9444.00,9216.47,9373.96,538.74346334,5050159.675610625
1600387200,2020-09-18 00:00:00,BTC/EUR,9240.17,9327.28,9137.22,9248.57,1138.55184570,10529976.44358565
1600300800,2020-09-17 00:00:00,BTC/EUR,9288.38,9386.27,9116.66,9243.73,1706.60066563,15775355.770904
1600214400,2020-09-16 00:00:00,BTC/EUR,9115.83,9390.34,9023.37,9288.38,2106.25239392,19563672.61063865
1600128000,2020-09-15 00:00:00,BTC/EUR,9007.35,9217.33,8943.33,9118.52,1906.99539900,17388975.68568948
1600041600,2020-09-14 00:00:00,BTC/EUR,8739.59,9073.08,8669.99,9010.40,2113.97264776,19047739.145376705
1599955200,2020-09-13 00:00:00,BTC/EUR,8828.34,8945.34,8646.16,8737.58,757.88507707,6622081.49170529
1599868800,2020-09-12 00:00:00,BTC/EUR,8787.52,8865.00,8699.85,8833.65,499.35471324,4411124.762612526
1599782400,2020-09-11 00:00:00,BTC/EUR,8761.50,8798.00,8631.00,8792.15,1432.64494467,12596029.250280341
1599696000,2020-09-10 00:00:00,BTC/EUR,8665.92,8829.36,8665.84,8770.18,2169.64442876,19028172.17622238
1599609600,2020-09-09 00:00:00,BTC/EUR,8610.12,8776.52,8482.69,8676.47,1704.70412106,14790814.165253457
1599523200,2020-09-08 00:00:00,BTC/EUR,8789.65,8838.03,8383.71,8608.75,2773.58685079,23877115.80173841
1599436800,2020-09-07 00:00:00,BTC/EUR,8665.03,8820.00,8370.00,8785.74,2583.61267996,22698949.26683177
1599350400,2020-09-06 00:00:00,BTC/EUR,8590.52,8749.58,8465.00,8661.09,1535.32441977,13297582.97882575
1599264000,2020-09-05 00:00:00,BTC/EUR,8854.72,8944.57,8308.51,8600.81,2406.40314626,20697016.24438447
1599177600,2020-09-04 00:00:00,BTC/EUR,8595.41,8993.29,8401.90,8851.00,3644.72288130,32259442.2223863
1599091200,2020-09-03 00:00:00,BTC/EUR,9633.69,9727.25,8458.78,8616.19,5524.88495197,47603458.47431439
1599004800,2020-09-02 00:00:00,BTC/EUR,9997.36,10034.76,9457.00,9637.53,3114.03581988,30011613.635168098
1598918400,2020-09-01 00:00:00,BTC/EUR,9771.58,10119.59,9681.05,10001.72,2226.71228020,22270952.74712194
1598832000,2020-08-31 00:00:00,BTC/EUR,9837.17,9878.99,9735.68,9780.33,1595.70957095,15606566.188049413
1598745600,2020-08-30 00:00:00,BTC/EUR,9654.72,9840.00,9651.68,9829.17,675.37856310,6638410.711065627
1598659200,2020-08-29 00:00:00,BTC/EUR,9700.36,9749.00,9622.07,9663.17,528.55523314,5107519.072221454
1598572800,2020-08-28 00:00:00,BTC/EUR,9598.07,9717.55,9564.17,9710.84,1423.83050567,13826590.227680463
1598486400,2020-08-27 00:00:00,BTC/EUR,9698.45,9778.47,9430.02,9591.93,1977.41585961,18967234.50626895
1598400000,2020-08-26 00:00:00,BTC/EUR,9583.00,9765.20,9532.40,9693.32,1742.92639679,16894743.30053244
1598313600,2020-08-25 00:00:00,BTC/EUR,9970.91,9990.58,9417.14,9588.03,2253.04126328,21602227.22356654
1598227200,2020-08-24 00:00:00,BTC/EUR,9890.89,10009.99,9836.32,9982.42,1525.00357112,15223226.148419712
1598140800,2020-08-23 00:00:00,BTC/EUR,9918.63,9946.06,9789.25,9888.91,588.03851441,5815059.945534193
1598054400,2020-08-22 00:00:00,BTC/EUR,9793.71,9930.86,9674.38,9919.12,790.67960748,7842845.9081470175
1597968000,2020-08-21 00:00:00,BTC/EUR,10010.41,10050.71,9451.44,9789.80,2256.21544048,22087897.9192111
1597881600,2020-08-20 00:00:00,BTC/EUR,9935.88,10046.45,9872.42,10008.96,1839.24071321,18408886.72889036
1597795200,2020-08-19 00:00:00,BTC/EUR,10015.00,10073.10,9734.10,9940.71,3690.59072595,36687092.13535842
1597708800,2020-08-18 00:00:00,BTC/EUR,10364.05,10428.14,9934.88,10016.38,3104.15806700,31092426.779137455
1597622400,2020-08-17 00:00:00,BTC/EUR,10062.74,10504.59,9925.00,10346.09,3871.62329610,40056163.06754725
1597536000,2020-08-16 00:00:00,BTC/EUR,10016.70,10086.47,9891.98,10053.33,699.39818566,7031280.761841248
1597449600,2020-08-15 00:00:00,BTC/EUR,9956.55,10120.00,9900.00,10024.07,985.35181901,9877235.60838357
1597363200,2020-08-14 00:00:00,BTC/EUR,9986.78,10040.00,9875.00,9959.51,1331.38185517,13259910.900384167
1597276800,2020-08-13 00:00:00,BTC/EUR,9818.84,9987.67,9550.01,9984.12,2173.32909120,21698778.44603175
1597190400,2020-08-12 00:00:00,BTC/EUR,9721.09,9872.44,9515.46,9818.20,1986.11229356,19500047.72063079
1597104000,2020-08-11 00:00:00,BTC/EUR,10137.35,10177.59,9475.00,9732.50,3320.41635874,32315952.21143705
1597017600,2020-08-10 00:00:00,BTC/EUR,9925.41,10237.43,9810.12,10137.21,2917.22302434,29572502.414569687
1596931200,2020-08-09 00:00:00,BTC/EUR,9981.35,10017.97,9800.00,9928.98,575.49572092,5714085.503100262
1596844800,2020-08-08 00:00:00,BTC/EUR,9850.44,10025.67,9797.68,9988.61,635.29124140,6345676.446760454
1596758400,2020-08-07 00:00:00,BTC/EUR,9917.17,10061.36,9626.66,9856.89,2398.41407799,23640903.74119885
1596672000,2020-08-06 00:00:00,BTC/EUR,9910.00,10053.75,9756.48,9925.85,2536.93555551,25181241.783658937
1596585600,2020-08-05 00:00:00,BTC/EUR,9483.26,9940.60,9410.00,9909.89,2923.55510674,28972109.516731657
1596499200,2020-08-04 00:00:00,BTC/EUR,9563.71,9726.14,9416.00,9489.47,2070.58947113,19648796.668604
1596412800,2020-08-03 00:00:00,BTC/EUR,9399.58,9785.80,9284.60,9565.04,2159.41264987,20654868.37251255
1596326400,2020-08-02 00:00:00,BTC/EUR,10034.17,10296.46,9050.00,9387.19,4671.73209826,43854436.8354653
1596240000,2020-08-01 00:00:00,BTC/EUR,9639.10,10092.92,9550.00,10041.36,2772.35962025,27838260.99639354
1596153600,2020-07-31 00:00:00,BTC/EUR,9369.76,9721.19,9248.00,9647.14,2944.08099089,28401961.490454555
1596067200,2020-07-30 00:00:00,BTC/EUR,9432.13,9457.10,9219.95,9374.87,2041.26063702,19136553.10817969
1595980800,2020-07-29 00:00:00,BTC/EUR,9322.69,9628.25,9254.83,9435.93,3656.70524549,34504414.727076456
1595894400,2020-07-28 00:00:00,BTC/EUR,9392.46,9573.46,8999.16,9330.07,5629.65873519,52525110.07543416
1595808000,2020-07-27 00:00:00,BTC/EUR,8528.61,9650.00,8516.53,9386.50,7954.20714967,74662165.41037746
1595721600,2020-07-26 00:00:00,BTC/EUR,8335.39,8684.96,8293.59,8533.66,2706.80688011,23098969.6005195
1595635200,2020-07-25 00:00:00,BTC/EUR,8204.32,8360.00,8191.92,8338.26,1071.72760687,8936343.435259847
1595548800,2020-07-24 00:00:00,BTC/EUR,8293.59,8299.21,8167.14,8208.73,1432.35976557,11757854.578427427
1595462400,2020-07-23 00:00:00,BTC/EUR,8250.57,8330.00,8165.00,8294.13,2226.82851177,18469605.16432691
1595376000,2020-07-22 00:00:00,BTC/EUR,8155.45,8255.97,8054.44,8255.97,1633.81710754,13488745.025337012
1595289600,2020-07-21 00:00:00,BTC/EUR,8006.11,8259.60,8002.77,8157.53,2024.23562278,16512762.819896534
1595203200,2020-07-20 00:00:00,BTC/EUR,8062.95,8076.21,7988.18,8009.74,1068.83931265,8561124.99610521
1595116800,2020-07-19 00:00:00,BTC/EUR,8033.19,8087.99,7982.00,8065.20,466.98942464,3766363.107606528
1595030400,2020-07-18 00:00:00,BTC/EUR,8015.64,8069.23,7998.24,8037.86,433.13816355,3481503.9192720028
1594944000,2020-07-17 00:00:00,BTC/EUR,8020.21,8053.75,7978.65,8021.21,1172.59286015,9405613.57576378
1594857600,2020-07-16 00:00:00,BTC/EUR,8056.53,8083.39,7945.59,8024.92,1812.35960847,14544040.869203072
1594771200,2020-07-15 00:00:00,BTC/EUR,8118.01,8133.28,8039.98,8061.72,1272.45416717,10258169.208557732
1594684800,2020-07-14 00:00:00,BTC/EUR,8147.88,8156.88,8030.00,8123.48,1649.28545268,13397937.389136925
1594598400,2020-07-13 00:00:00,BTC/EUR,8235.49,8257.53,8114.10,8152.44,1696.01531751,13826663.115081223
1594512000,2020-07-12 00:00:00,BTC/EUR,8188.55,8276.51,8116.12,8234.38,722.93263801,5952902.055776783
1594425600,2020-07-11 00:00:00,BTC/EUR,8232.00,8243.77,8143.00,8188.55,467.92599194,3831635.3813002873
1594339200,2020-07-10 00:00:00,BTC/EUR,8196.88,8250.31,8104.00,8235.44,1435.38687155,11821042.457437733
1594252800,2020-07-09 00:00:00,BTC/EUR,8334.88,8342.67,8125.00,8197.38,1655.62196747,13571762.403699229
1594166400,2020-07-08 00:00:00,BTC/EUR,8213.36,8360.00,8191.96,8340.36,1653.37982963,13789782.995852867
1594080000,2020-07-07 00:00:00,BTC/EUR,8260.53,8292.49,8181.10,8217.78,1142.78456862,9391152.172314065
1593993600,2020-07-06 00:00:00,BTC/EUR,8070.17,8282.47,8047.54,8264.08,1771.97101476,14643710.22365782
1593907200,2020-07-05 00:00:00,BTC/EUR,8127.84,8143.96,7933.36,8071.17,846.04209780,6828549.598500426
1593820800,2020-07-04 00:00:00,BTC/EUR,8064.32,8179.00,8055.15,8135.00,661.26596884,5379398.6565134
1593734400,2020-07-03 00:00:00,BTC/EUR,8098.78,8141.88,8053.10,8083.93,1177.90288227,9522084.44706892
1593648000,2020-07-02 00:00:00,BTC/EUR,8212.68,8242.89,7975.00,8103.43,1768.87969633,14333992.79763141
1593561600,2020-07-01 00:00:00,BTC/EUR,8146.44,8272.13,8101.00,8209.36,1452.27839852,11922276.193674149
1593475200,2020-06-30 00:00:00,BTC/EUR,8176.12,8195.00,8085.22,8145.97,1416.29718129,11537114.349872902
1593388800,2020-06-29 00:00:00,BTC/EUR,8120.94,8220.05,8003.57,8171.13,1772.31570023,14481821.98762036
1593302400,2020-06-28 00:00:00,BTC/EUR,8044.75,8199.00,7973.68,8126.84,1232.13597156,10013371.89911267
1593216000,2020-06-27 00:00:00,BTC/EUR,8181.99,8206.05,7920.00,8044.83,1960.62521509,15772896.549112484
1593129600,2020-06-26 00:00:00,BTC/EUR,8236.95,8289.12,8060.40,8179.38,2301.62711891,18825882.823870074
1593043200,2020-06-25 00:00:00,BTC/EUR,8254.17,8328.00,8010.00,8248.10,2471.58517891,20385881.714167573
1592956800,2020-06-24 00:00:00,BTC/EUR,8511.86,8546.39,8175.00,8267.29,3347.36162785,27673609.31230803
1592870400,2020-06-23 00:00:00,BTC/EUR,8585.81,8619.66,8430.49,8513.60,1777.09668136,15129490.306426497
1592784000,2020-06-22 00:00:00,BTC/EUR,8305.85,8680.00,8295.40,8589.26,1949.95463493,16748667.347618854
1592697600,2020-06-21 00:00:00,BTC/EUR,8373.24,8421.08,8298.00,8311.38,624.22696880,5188187.543944944
1592611200,2020-06-20 00:00:00,BTC/EUR,8325.39,8400.00,8223.43,8372.79,559.16041122,4681732.699458704
1592524800,2020-06-19 00:00:00,BTC/EUR,8370.78,8413.36,8239.61,8325.69,1434.07012411,11939623.291601388
1592438400,2020-06-18 00:00:00,BTC/EUR,8414.27,8440.00,8280.34,8370.91,1198.11900585,10029346.367259823
1592352000,2020-06-17 00:00:00,BTC/EUR,8458.48,8518.00,8225.67,8421.94,1304.42161794,10985760.600993605
1592265600,2020-06-16 00:00:00,BTC/EUR,8319.69,8498.99,8283.00,8465.50,1715.35270455,14521318.320368025
1592179200,2020-06-15 00:00:00,BTC/EUR,8300.43,8395.00,7921.81,8324.90,3178.71771002,26462507.064145498
1592092800,2020-06-14 00:00:00,BTC/EUR,8419.16,8422.00,8236.00,8292.35,667.44974508,5534726.893614138
1592006400,2020-06-13 00:00:00,BTC/EUR,8423.08,8437.00,8318.30,8426.22,582.09649502,4904873.128267424
1591920000,2020-06-12 00:00:00,BTC/EUR,8216.87,8464.78,8190.00,8423.62,1572.00276509,13241953.932067426
1591833600,2020-06-11 00:00:00,BTC/EUR,8707.61,8765.28,8010.01,8218.45,4348.52471255,35738132.92385655
1591747200,2020-06-10 00:00:00,BTC/EUR,8634.54,8774.94,8547.11,8713.71,2156.14416608,18788014.981412955
1591660800,2020-06-09 00:00:00,BTC/EUR,8657.54,8738.00,8473.53,8639.06,1683.89334196,14547255.614792958
1591574400,2020-06-08 00:00:00,BTC/EUR,8623.47,8692.10,8541.17,8657.54,1279.92718428,11081020.79499147
1591488000,2020-06-07 00:00:00,BTC/EUR,8574.08,8694.00,8334.40,8621.13,1686.11226016,14536192.989433179
1591401600,2020-06-06 00:00:00,BTC/EUR,8530.00,8641.92,8462.00,8575.10,680.49427212,5835306.432856212
1591315200,2020-06-05 00:00:00,BTC/EUR,8643.53,8711.48,8491.46,8533.86,1941.57866261,16569160.485700976
1591228800,2020-06-04 00:00:00,BTC/EUR,8611.82,8720.00,8450.00,8645.12,2612.42486436,22584726.443375923
1591142400,2020-06-03 00:00:00,BTC/EUR,8516.13,8635.19,8381.98,8617.38,2418.13646563,20838000.81619065
1591056000,2020-06-02 00:00:00,BTC/EUR,9174.98,9191.68,8310.93,8522.70,5893.21994254,50226145.604285665
1590969600,2020-06-01 00:00:00,BTC/EUR,8495.82,9321.63,8476.75,9167.05,3060.88776871,28059311.220153
1590883200,2020-05-31 00:00:00,BTC/EUR,8725.00,8725.00,8448.09,8505.86,988.76075124,8410260.523542266
1590796800,2020-05-30 00:00:00,BTC/EUR,8499.39,8752.81,8409.07,8716.46,1618.57684724,14108260.34589357
1590710400,2020-05-29 00:00:00,BTC/EUR,8641.61,8675.44,8391.96,8499.71,2035.09072348,17297680.97327019
1590624000,2020-05-28 00:00:00,BTC/EUR,8360.53,8692.92,8290.00,8648.71,2404.77005098,20798158.787611235
1590537600,2020-05-27 00:00:00,BTC/EUR,8055.52,8411.68,8043.43,8365.75,2674.55864111,22374688.951865982
1590451200,2020-05-26 00:00:00,BTC/EUR,8174.15,8255.32,7929.79,8064.03,2726.32283155,21985149.103304148
1590364800,2020-05-25 00:00:00,BTC/EUR,7998.33,8254.66,7930.00,8174.11,2477.16903531,20248652.183217824
1590278400,2020-05-24 00:00:00,BTC/EUR,8413.38,8543.21,7979.54,7990.88,2173.07854502,17364809.88382942
1590192000,2020-05-23 00:00:00,BTC/EUR,8417.46,8556.05,8350.00,8432.20,1058.08774677,8922007.498313995
1590105600,2020-05-22 00:00:00,BTC/EUR,8278.08,8520.00,8172.16,8424.95,3073.44172408,25893592.853287797
1590019200,2020-05-21 00:00:00,BTC/EUR,8664.76,8731.42,8034.35,8288.60,5996.76900231,49704819.55254667
1589932800,2020-05-20 00:00:00,BTC/EUR,8950.54,9000.00,8501.00,8664.51,3670.33593364,31801662.400383115
1589846400,2020-05-19 00:00:00,BTC/EUR,8914.39,9043.65,8671.18,8960.25,3710.97676181,33251279.53000805
1589760000,2020-05-18 00:00:00,BTC/EUR,8953.82,9199.35,8708.11,8910.42,3933.75563954,35051414.925670005
1589673600,2020-05-17 00:00:00,BTC/EUR,8687.32,9133.29,8626.57,8947.67,2701.60220846,24173045.032571286
1589587200,2020-05-16 00:00:00,BTC/EUR,8601.25,8867.87,8514.08,8679.06,1945.44545045,16884637.791182574
1589500800,2020-05-15 00:00:00,BTC/EUR,9071.15,9114.77,8453.28,8598.13,4873.45855646,41902630.21805542
1589414400,2020-05-14 00:00:00,BTC/EUR,8615.89,9211.05,8300.48,9070.00,7168.73986516,65020470.5770012
1589328000,2020-05-13 00:00:00,BTC/EUR,8147.83,8714.93,8126.80,8608.33,3907.17349359,33634238.800075606
1589241600,2020-05-12 00:00:00,BTC/EUR,7942.56,8288.73,7905.89,8148.46,4537.37355422,36972606.9116195
1589155200,2020-05-11 00:00:00,BTC/EUR,8053.44,8526.34,7518.10,7936.60,12191.65020701,96760251.03295557
1589068800,2020-05-10 00:00:00,BTC/EUR,8804.19,8841.92,7606.86,8072.06,12388.27694370,99998914.78616303
1588982400,2020-05-09 00:00:00,BTC/EUR,9053.77,9167.56,8797.90,8821.35,2879.71952900,25403013.867144153
1588896000,2020-05-08 00:00:00,BTC/EUR,9227.39,9274.44,8987.81,9071.44,4952.64560534,44927627.45010549
1588809600,2020-05-07 00:00:00,BTC/EUR,8483.93,9299.00,8369.00,9228.06,8232.10730671,75966380.15275829
1588723200,2020-05-06 00:00:00,BTC/EUR,8341.23,8740.00,8236.03,8483.31,5655.79546133,47979866.195055395
1588636800,2020-05-05 00:00:00,BTC/EUR,8166.55,8395.00,8101.55,8341.48,3701.27096126,30874077.697931066
1588550400,2020-05-04 00:00:00,BTC/EUR,8123.80,8238.39,7806.79,8168.68,3814.10390326,31156194.2724819
1588464000,2020-05-03 00:00:00,BTC/EUR,8178.23,8380.46,7969.63,8137.69,3509.23550376,28557070.666592713
1588377600,2020-05-02 00:00:00,BTC/EUR,8043.98,8216.20,7993.15,8179.88,2032.67867352,16627067.627952779
1588291200,2020-05-01 00:00:00,BTC/EUR,7887.41,8292.32,7887.41,8053.19,3451.69134881,27797126.2533232
1588204800,2020-04-30 00:00:00,BTC/EUR,8080.21,8740.07,7688.01,7890.55,8816.83510627,69569678.24777876
1588118400,2020-04-29 00:00:00,BTC/EUR,7170.00,8273.45,7130.07,8087.82,9488.82410717,76743901.39045167
1588032000,2020-04-28 00:00:00,BTC/EUR,7203.87,7203.89,7088.41,7173.09,2823.02230063,20249793.034426045
1587945600,2020-04-27 00:00:00,BTC/EUR,7130.00,7218.22,7050.00,7198.67,2957.83842878,21292502.762105722
1587859200,2020-04-26 00:00:00,BTC/EUR,6992.17,7138.00,6953.61,7129.95,1963.69389826,14001039.309898887
1587772800,2020-04-25 00:00:00,BTC/EUR,6943.65,7138.00,6880.01,6990.47,1274.68027335,8910614.210444976
1587686400,2020-04-24 00:00:00,BTC/EUR,6950.00,7160.84,6850.98,6948.50,2569.39107178,17853413.86226333
1587600000,2020-04-23 00:00:00,BTC/EUR,6604.58,7174.52,6507.64,6950.00,3988.52608620,27720256.29909
1587513600,2020-04-22 00:00:00,BTC/EUR,6324.83,6630.00,6295.31,6601.47,2505.79862850,16541954.472083896
1587427200,2020-04-21 00:00:00,BTC/EUR,6309.31,6429.30,6270.00,6324.83,2725.49898513,17238317.74611978
1587340800,2020-04-20 00:00:00,BTC/EUR,6572.85,6654.41,6238.00,6311.04,3228.22865740,20373480.185997695
1587254400,2020-04-19 00:00:00,BTC/EUR,6682.08,6699.97,6500.00,6562.41,1067.52858323,7005560.249874385
1587168000,2020-04-18 00:00:00,BTC/EUR,6473.86,6725.00,6463.31,6682.04,1053.54469214,7039827.774667166
1587081600,2020-04-17 00:00:00,BTC/EUR,6552.22,6604.42,6445.92,6474.13,1941.38350588,12568769.196922885
1586995200,2020-04-16 00:00:00,BTC/EUR,6073.25,6640.93,5947.38,6559.08,3847.27500864,25234584.563670453
1586908800,2020-04-15 00:00:00,BTC/EUR,6274.12,6331.02,6065.76,6081.57,2824.41199037,17176859.22827448
1586822400,2020-04-14 00:00:00,BTC/EUR,6294.62,6383.52,6205.52,6270.53,2525.58944517,15836784.38362184
1586736000,2020-04-13 00:00:00,BTC/EUR,6318.86,6340.00,6037.29,6291.12,2324.44585446,14623367.803910397
1586649600,2020-04-12 00:00:00,BTC/EUR,6313.29,6609.17,6221.74,6329.95,1550.41544222,9814052.228480488
1586563200,2020-04-11 00:00:00,BTC/EUR,6300.36,6369.25,6203.33,6314.50,935.93724416,5909975.72824832
1586476800,2020-04-10 00:00:00,BTC/EUR,6691.63,6695.75,6168.21,6300.82,3045.33905925,19188133.251303583
1586390400,2020-04-09 00:00:00,BTC/EUR,6781.32,6793.17,6553.14,6689.64,1931.59155677,12921652.141830863
1586304000,2020-04-08 00:00:00,BTC/EUR,6613.09,6839.47,6575.03,6791.16,2151.48987413,14611111.97359669
1586217600,2020-04-07 00:00:00,BTC/EUR,6813.26,6913.38,6477.39,6616.66,3519.11501590,23284787.561104894
1586131200,2020-04-06 00:00:00,BTC/EUR,6282.03,6821.57,6269.90,6813.26,3888.50957205,26493426.726865385
1586044800,2020-04-05 00:00:00,BTC/EUR,6368.75,6399.00,6202.00,6282.57,917.83964111,5766391.794048453
1585958400,2020-04-04 00:00:00,BTC/EUR,6245.61,6483.02,6190.90,6362.29,1289.57140208,8204627.235739564
1585872000,2020-04-03 00:00:00,BTC/EUR,6260.43,6538.79,6143.34,6249.54,3385.61232466,21158519.647455655
1585785600,2020-04-02 00:00:00,BTC/EUR,6102.37,6645.00,6011.96,6274.94,5904.23526401,37048722.027546905
1585699200,2020-04-01 00:00:00,BTC/EUR,5843.06,6119.89,5649.42,6081.27,2838.07461559,17259098.017549
1585612800,2020-03-31 00:00:00,BTC/EUR,5822.54,5949.92,5800.42,5841.57,2654.74190476,15507860.668588873
1585526400,2020-03-30 00:00:00,BTC/EUR,5287.28,6000.00,5267.61,5816.39,4384.51861983,25502070.255193014
1585440000,2020-03-29 00:00:00,BTC/EUR,5630.00,5649.95,5279.63,5287.30,2187.48617845,11565895.671318686
1585353600,2020-03-28 00:00:00,BTC/EUR,5740.58,5800.00,5432.73,5621.79,4161.87913647,23397210.51061568
1585267200,2020-03-27 00:00:00,BTC/EUR,6125.54,6230.00,5666.97,5745.31,2846.99380915,16356862.001647586
1585180800,2020-03-26 00:00:00,BTC/EUR,6175.70,6250.00,5971.60,6135.59,2632.04599908,16149155.111495258
1585094400,2020-03-25 00:00:00,BTC/EUR,6286.69,6470.00,6000.95,6162.17,3708.16076675,22850317.03204385
1585008000,2020-03-24 00:00:00,BTC/EUR,6054.13,6369.73,5940.68,6283.62,4150.94752983,26082976.917390388
1584921600,2020-03-23 00:00:00,BTC/EUR,5454.24,6199.98,5345.78,6043.76,4380.77083181,26476327.52246001
1584835200,2020-03-22 00:00:00,BTC/EUR,5828.94,6024.15,5391.12,5466.29,2798.27868192,15296202.776192477
1584748800,2020-03-21 00:00:00,BTC/EUR,5826.00,6068.66,5503.08,5817.85,3595.38508182,20917411.098266486
1584662400,2020-03-20 00:00:00,BTC/EUR,5828.85,6500.00,5307.78,5812.78,8143.55725810,47336706.75873851
1584576000,2020-03-19 00:00:00,BTC/EUR,4958.94,6065.52,4848.17,5828.84,8638.51456172,50352519.217936
1584489600,2020-03-18 00:00:00,BTC/EUR,4862.09,4990.00,4590.00,4953.13,4323.59964291,21415351.099286806
1584403200,2020-03-17 00:00:00,BTC/EUR,4535.40,5080.00,4433.25,4874.88,5315.17102498,25910820.926254503
1584316800,2020-03-16 00:00:00,BTC/EUR,4820.86,4838.79,4003.95,4523.43,7884.52677766,35665104.96187058
1584230400,2020-03-15 00:00:00,BTC/EUR,4682.07,5380.68,4615.41,4818.57,2649.88119068,12768638.008974928
1584144000,2020-03-14 00:00:00,BTC/EUR,5081.07,5134.48,4571.06,4677.00,2730.21495223,12769215.331579711
