DATAFLOW,LAST UPDATE,freq,statinfo,unit,currency,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,08/12/2021,25.475,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,09/12/2021,25.434,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,10/12/2021,25.365,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,13/12/2021,25.401,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,14/12/2021,25.334,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,15/12/2021,25.271,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,16/12/2021,25.282,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,17/12/2021,25.255,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,20/12/2021,25.234,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,21/12/2021,25.24,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,22/12/2021,25.24,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,23/12/2021,25.088,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,24/12/2021,25.014,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,27/12/2021,25.139,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,28/12/2021,24.98,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,29/12/2021,24.958,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,30/12/2021,24.917,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,31/12/2021,24.858,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,03/01/2022,24.818,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,04/01/2022,24.745,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,05/01/2022,24.581,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,06/01/2022,24.528,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,07/01/2022,24.439,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,10/01/2022,24.357,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,11/01/2022,24.412,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,12/01/2022,24.423,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,13/01/2022,24.458,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,14/01/2022,24.493,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,17/01/2022,24.467,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,18/01/2022,24.426,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,19/01/2022,24.313,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,20/01/2022,24.263,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,21/01/2022,24.347,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,24/01/2022,24.528,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,25/01/2022,24.5,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,26/01/2022,24.531,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,27/01/2022,24.427,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,28/01/2022,24.443,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,31/01/2022,24.372,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,01/02/2022,24.335,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,02/02/2022,24.298,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,03/02/2022,24.135,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,04/02/2022,24.36,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,07/02/2022,24.222,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,08/02/2022,24.259,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,09/02/2022,24.288,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,10/02/2022,24.35,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,11/02/2022,24.405,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,14/02/2022,24.527,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,15/02/2022,24.419,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,16/02/2022,24.365,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,17/02/2022,24.383,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,18/02/2022,24.337,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,21/02/2022,24.345,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,22/02/2022,24.496,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,23/02/2022,24.473,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,24/02/2022,25.09,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,25/02/2022,24.66,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,28/02/2022,24.997,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,01/03/2022,25.465,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,02/03/2022,25.866,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,03/03/2022,25.634,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,04/03/2022,25.737,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,07/03/2022,25.584,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,08/03/2022,25.642,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,09/03/2022,25.364,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,10/03/2022,25.316,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,11/03/2022,25.213,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,14/03/2022,24.89,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,15/03/2022,24.867,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,16/03/2022,24.687,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,17/03/2022,24.777,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,18/03/2022,24.837,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,21/03/2022,24.683,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,22/03/2022,24.679,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,23/03/2022,24.605,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,24/03/2022,24.72,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,25/03/2022,24.645,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,28/03/2022,24.65,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,29/03/2022,24.464,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,30/03/2022,24.45,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,31/03/2022,24.375,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,01/04/2022,24.376,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,04/04/2022,24.32,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,05/04/2022,24.338,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,06/04/2022,24.441,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,07/04/2022,24.512,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,08/04/2022,24.479,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,11/04/2022,24.429,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,12/04/2022,24.45,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,13/04/2022,24.45,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,14/04/2022,24.42,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,19/04/2022,24.424,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,20/04/2022,24.409,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,21/04/2022,24.38,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,22/04/2022,24.32,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,25/04/2022,24.418,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,26/04/2022,24.423,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,27/04/2022,24.55,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,28/04/2022,24.526,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,29/04/2022,24.605,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,02/05/2022,24.671,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,03/05/2022,24.662,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,04/05/2022,24.644,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,05/05/2022,24.606,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,06/05/2022,24.665,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,09/05/2022,25.055,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,10/05/2022,25.014,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,11/05/2022,25.365,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,12/05/2022,24.925,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,13/05/2022,24.74,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,16/05/2022,24.71,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,17/05/2022,24.712,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,18/05/2022,24.647,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,19/05/2022,24.7,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,20/05/2022,24.67,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,23/05/2022,24.594,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,24/05/2022,24.663,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,25/05/2022,24.648,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,26/05/2022,24.676,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,27/05/2022,24.7,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,30/05/2022,24.712,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,31/05/2022,24.714,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,01/06/2022,24.748,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,02/06/2022,24.702,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,03/06/2022,24.708,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,06/06/2022,24.715,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,07/06/2022,24.739,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,08/06/2022,24.622,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,09/06/2022,24.689,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,10/06/2022,24.705,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,13/06/2022,24.724,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,14/06/2022,24.749,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,15/06/2022,24.703,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,16/06/2022,24.742,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,17/06/2022,24.742,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,20/06/2022,24.728,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,21/06/2022,24.69,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,22/06/2022,24.712,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,23/06/2022,24.75,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,24/06/2022,24.731,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,27/06/2022,24.724,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,28/06/2022,24.726,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,29/06/2022,24.739,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,30/06/2022,24.739,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,01/07/2022,24.753,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,04/07/2022,24.745,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,05/07/2022,24.751,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,06/07/2022,24.778,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,07/07/2022,24.779,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,08/07/2022,24.614,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,11/07/2022,24.592,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,12/07/2022,24.582,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,13/07/2022,24.397,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,14/07/2022,24.417,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,15/07/2022,24.561,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,18/07/2022,24.508,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,19/07/2022,24.555,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,20/07/2022,24.493,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,21/07/2022,24.496,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,22/07/2022,24.514,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,25/07/2022,24.535,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,26/07/2022,24.607,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,27/07/2022,24.575,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,28/07/2022,24.609,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,29/07/2022,24.61,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,01/08/2022,24.628,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,02/08/2022,24.644,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,03/08/2022,24.65,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,04/08/2022,24.659,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,05/08/2022,24.581,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,08/08/2022,24.515,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,09/08/2022,24.532,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,10/08/2022,24.397,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,11/08/2022,24.346,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,12/08/2022,24.38,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,15/08/2022,24.46,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,16/08/2022,24.54,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,17/08/2022,24.566,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,18/08/2022,24.611,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,19/08/2022,24.625,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,22/08/2022,24.651,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,23/08/2022,24.658,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,24/08/2022,24.629,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,25/08/2022,24.648,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,26/08/2022,24.635,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,29/08/2022,24.592,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,30/08/2022,24.577,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,31/08/2022,24.55,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,01/09/2022,24.488,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,02/09/2022,24.481,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,05/09/2022,24.622,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,06/09/2022,24.55,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,07/09/2022,24.631,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,08/09/2022,24.543,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,09/09/2022,24.536,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,12/09/2022,24.546,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,13/09/2022,24.551,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,14/09/2022,24.527,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,15/09/2022,24.518,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,16/09/2022,24.497,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,19/09/2022,24.494,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,20/09/2022,24.556,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,21/09/2022,24.637,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,22/09/2022,24.657,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,23/09/2022,24.658,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,26/09/2022,24.64,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,27/09/2022,24.661,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,28/09/2022,24.65,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,29/09/2022,24.687,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,30/09/2022,24.549,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,03/10/2022,24.527,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,04/10/2022,24.544,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,05/10/2022,24.524,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,06/10/2022,24.479,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,07/10/2022,24.517,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,10/10/2022,24.521,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,11/10/2022,24.535,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,12/10/2022,24.561,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,13/10/2022,24.569,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,14/10/2022,24.587,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,17/10/2022,24.562,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,18/10/2022,24.593,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,19/10/2022,24.563,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,20/10/2022,24.525,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,21/10/2022,24.511,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,24/10/2022,24.482,
ESTAT:ERT_BIL_EUR_D(1.0),12/07/2024 11:00,D,AVG,NAC,CZK,25/10/2022,24.472,
